drummer,session,bpm,genre
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,144,2
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,88,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,176,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,120,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session2,92,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,125,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,90,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,96,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,115,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,94,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
drummer1,session3,117,0
